month,day,hour,City,Shape,State,Country,Summary,lat,lng
2.0,19.0,18.0,Estrella,Light,AZ,USA,"Cluster of 13 Lights over Estrella, AZ, seen for 5 minutes by two witnesses.",33.0011565,-112.4173757
2.0,19.0,18.0,Avondale,Light,AZ,USA,"15-20 lights in the horizon, bright very close together, all disappeared 
within 5 seconds of each other. Video from Avondale.",33.4359175,-112.340502
2.0,19.0,18.0,Phoenix,Formation,AZ,USA,"At first sight, we thought...the Phoenix Lights are back!!!",33.4485866,-112.0773455
2.0,19.0,18.0,Maricopa,Formation,AZ,USA,Strange cluster of bright white lights over the southwest sky,33.34883,-112.4912299
2.0,19.0,18.0,Gainesville,Triangle,MO,USA,"My boyfriend and I have been seen an Object North of us.

There is Fields and cattle that direction.

We see this object off and o",36.6031184,-92.4282169
2.0,19.0,9.0,Madisonville,Light,LA,USA,"Was on Tchefuncte River and three orange lights with one red blinking in 
formation but got over town you can see the silhouette of one",37.3280037,-87.4986988
2.0,19.0,6.0,Maricopa,Rectangle,AZ,USA,Multi light formation high in the sky,33.34883,-112.4912299
2.0,19.0,5.0,Forest Hill,Light,LA,USA,"My husband and I finally had a night to ourselves while the kids were at 
their grandparent's house.",39.5851063,-76.3877389
2.0,18.0,22.0,Glens Falls,Light,NY,USA,"Erratic lights seen, which exchanged position and flashed out and on again.",43.309941,-73.6444469
2.0,18.0,21.0,Victoria,Light,BC,CANADA,ZIG ZAGGING SATELLITE EVENTUALLY MAKING A TURN OVER CLOUD COVER,48.4283327,-123.3649268
2.0,18.0,19.0,Gallatin,Other,NY,USA,Large boomerang shaped object in the night sky.,42.0494845,-73.72131226
2.0,18.0,19.0,Foresthill,Cone,CA,USA,"Obj. was flashing different color lights, blue red and chrome like. Was 
hovering above the mountain top. ((NUFORC Note: Sirius? PD))",39.0019935,-120.8254006
2.0,18.0,18.0,Chandler,Light,AZ,USA,Two clusters of orange flashing/flickering objects over Chandler,33.3067132,-111.8408488
2.0,18.0,18.0,Salem,Light,NH,USA,"Bright ball of light over Salem, NH; 2 witnesses.",42.7884226,-71.2008932
2.0,18.0,18.0,New Hampton,Triangle,NH,USA,"Object moving in one direction, and then switched directions, heading the 
opposite way. Triangular shaped, three white lights at each t",43.6148702,-71.63039594
2.0,17.0,22.0,Philadelphia,Light,PA,USA,"4 orange lights seen moving W to E over Philadelphia. Two lights moving 
together at some distance suddenly got close to each othe",39.9523993,-75.1635898
2.0,17.0,20.0,Farmington,Formation,WI,USA,"3 red lights, one blinking, moving in formation or possibly on vehicle",44.39561585,-89.16335849
2.0,17.0,20.0,Chicopee,Light,MA,USA,"2 slow, silent lights 1 mile away from WARB; followed quickly by 2 black 
military helicopters.",42.17073265,-72.57331507
2.0,17.0,19.0,Cape Coral,Triangle,FL,USA,Florida is a Hot Spot for Black Budget aircraft and Space Capable vehicles,26.6058996,-81.9807339
2.0,17.0,19.0,Wellton,Formation,AZ,USA,Formation of bright orange lights appearing and disappearing over AZ desert.,32.6728314,-114.1468893
2.0,17.0,19.0,Miami,Triangle,FL,USA,"Triangle formation, three lights proceeding one red light.",25.800431,-80.2632189
2.0,17.0,19.0,Greeley,Fireball,CO,USA,"2 orange glowing balls in the air, not flashing red or white like 
airplanes, traveling very slow then one cut W and slowly disappears.",38.4570355,-101.8185006
2.0,17.0,19.0,Martinsville,Circle,VA,USA,"Three circular formations of green lights seemed to float in the sky around 
7:00.",36.6915262,-79.8725385
2.0,17.0,18.0,Yonkers,Light,NY,USA,"White star-like, comet-like object with white trail.",40.9312099,-73.8987468
2.0,17.0,16.0,Portage,Triangle,IN,USA,"It was a black figure almost like a v it had at least 60 lights it came 
down low I got a good look then took off in a blink of an eye.",41.5758708,-87.1761454
2.0,17.0,2.0,New London,Flash,WI,USA,"Random pulses of bright white light some brighter than others randomly 
appeared in the sky with no associated sound or heading .",44.3927581,-88.7398254
2.0,17.0,0.0,Tulsa,Light,OK,USA,"It was a light going in half a circle every 6 seconds; it made a whistling 
sound, then it stopped and a car alarm went off.",36.1556805,-95.9929112
2.0,16.0,22.0,Casa Grande,Light,AZ,USA,Bright pair of white lights south of Phoenix area.,32.8793816,-111.7575613
2.0,16.0,21.0,Ford,Circle,WA,USA,"I was in my room ready for bed. I told my 18 year old to take our dog out 
to go to the bathroom before bed. He took her outside. Immed",41.4849906,-93.3885438
2.0,16.0,19.0,Birch Run,Formation,MI,USA,"6 RED/ORANGE ORBS, PLUS 1--SPEED/SPACING/R SAME.",43.250859,-83.7941309
2.0,16.0,19.0,Kill Devil Hills,Fireball,NC,USA,"Looked like a ball of fire going fast across sky and disappear into the 
west sky.",36.030723,-75.6760099
2.0,16.0,19.0,Arlington,Teardrop,VA,USA,Bright fast moving glowing green object low in horizon at early evening,38.8903961,-77.0841584
2.0,16.0,19.0,Hertford,Sphere,NC,USA,"Green flame with tail in Hertford, NC-was it a meteor?",36.3560545,-77.0115134
2.0,16.0,17.0,Williamsburg,Fireball,VA,USA,"Object was moving rapidly left to right, approximately 300-500' AGL, orange 
yellow fiery tail front end looked white/bluish in color",37.2707028,-76.7074501
2.0,16.0,17.0,Enterprise,Fireball,WA,USA,A large white fireball with a smoke or vapor trail flew Northwest.,48.7323723,-119.5956234
2.0,16.0,1.0,Pangburn,Flash,AR,USA,"Blue flash, no streaks, no flashing lights, instant direction changes.",35.4262076,-91.8385016
2.0,16.0,1.0,Federal Way,Flash,WA,USA,"((HOAX??)) As we were inside, the town goes completely black as we walk 
outside multiple green flashes were seen in the E sky.",47.313494,-122.3393102
2.0,16.0,0.0,Federal Way,Flash,WA,USA,Bright flash with no sound lighted up backyard.,47.313494,-122.3393102
2.0,16.0,0.0,Federal Way,Flash,WA,USA,Addendum to original report.,47.313494,-122.3393102
2.0,15.0,22.0,Tunkhannock,Triangle,PA,USA,"On a ride home after work we were driving home on the highway when we both 
noticed said flying object about 200-300ft directly above ou",41.5385159,-75.9468439
2.0,15.0,20.0,Virginia Beach,Triangle,VA,USA,Triangular object with dim orange lights.,36.8529841,-75.9774182
2.0,15.0,19.0,Dubuque,Fireball,IA,USA,"((HOAX??)) I spotted a crimson light heading W for maybe 5 sec. It stopped, 
changed color to a emerald green and shot off to the W.",42.5006217,-90.6647966
2.0,15.0,18.0,Newport Beach,Formation,CA,USA,"Sitting on Balboa Island looking in the direction of the pavilion which is 
NW two objects.",33.6170092,-117.92944
2.0,15.0,17.0,Houston,Sphere,TX,USA,Red ball-like aircraft spotted from private aircraft.,29.675779,-95.40215851
2.0,15.0,12.0,Santa Rosa,Other,CA,USA,"Strangest thing... On our way to the lake, it caught the corner of my eye. 
The only way I can describe it is... Looked like a flying du",38.4404675,-122.7144313
2.0,15.0,3.0,East Aurora,Triangle,NY,USA,"I was traveling south bound on the 400. I noticed in the distance above 
trees what looked like a Chinese lantern but very bright as if",42.7689141,-78.617761
2.0,15.0,0.0,Columbus,Flash,OH,USA,"On 71 southbound near the Budweiser plant. A green flash lit the entire sky 
behind the clouds sort of like heat lightning except it's",39.9622601,-83.0007064
2.0,14.0,22.0,Santa Fe,Light,CA,USA,"Strange moving light, making quick movements of great distance and s-shaped 
turns.",33.924982,-117.8638365
2.0,14.0,22.0,Santa Fe,Light,NM,USA,"Strange moving light making quick movements of great distance and s shaped 
turns",35.6869996,-105.9377996
2.0,14.0,20.0,Indio,Circle,CA,USA,"Saw lighted object fly across sky in about 5 seconds, flying west to east.",33.7192808,-116.2188053
2.0,14.0,20.0,Woodbridge,Sphere,VA,USA,"Orange orbs or spheres, flying in formation some materializing from 
nowhere, no sound whatsoever, then some ascended.",38.658172,-77.2497049
2.0,14.0,20.0,Orlando,Light,FL,USA,"Saw 9 reddish/orange lights flying in very slow formation for approximately 
2 before disappearing behind clouds.",28.5479786,-81.41278409
2.0,14.0,19.0,Hayward,Triangle,CA,USA,Semi-transparent triangle shaped low and slow object,37.6688205,-122.0807963
2.0,14.0,19.0,Eugene,Light,OR,USA,"((HOAX??)) Orange light in sky, moving fast until a parachute opened and 
object descended into Eugene area.",44.10118085,-123.1523837
2.0,14.0,18.0,Naples,Cylinder,FL,USA,"Bright-orange, glowing object moving at a fast pace across the sky and 
suddenly vanishing.",26.1420358,-81.7948102
2.0,14.0,18.0,Pottersville,Light,NY,USA,Two lights similar to planes move erratically & rendezvous.,43.7311765,-73.819296
2.0,14.0,14.0,South Gate,Sphere,CA,USA,"One of many this day. Orb flyby captured with a telescope. Almost missed 
this one by mistake.

https://youtu.be/pDaMu_Qf8Ls",33.9463456,-118.2009809
2.0,14.0,10.0,Newhall,Rectangle,CA,USA,"I looked at a picture on ufo sighting 2015 and was suprised to see a 
picture of what I had seen",34.3798765,-118.5291916
2.0,14.0,7.0,Pinellas,Fireball,FL,USA,"I was driving my car and caught site of what i thought was a craft or 
meteorite falling to earth i was awaiting the explosion but never",27.8778904,-82.7329308
2.0,14.0,4.0,Beacon Falls,Flash,CT,USA,"Was outside smoking and a bright blue light lit up the back of my house. 
Thought it was a car, but happened to look up and saw the brig",35.8197809,-78.8903241
2.0,14.0,4.0,West Suffield,Fireball,CT,USA,"LAYING IN BED LOOKING OUT WINDOW AND SAW A BRIGHT FLASH TRAILING FROM 
NORTHWEST TO SOUTHEAST . IT APPEARED GREENISH IN COLOR TO ME , I",41.7720243,-87.9792251
2.0,14.0,4.0,Bridgewater,Flash,NJ,USA,My back yard light up like lightening. 3 bright flashes blue/white color.,40.5599163,-74.5516572
2.0,14.0,4.0,East Hampton,Fireball,NY,USA,Bright orange light shines down into my bathroom window then disappears.,40.9637919,-72.1851728
2.0,14.0,4.0,Starview,Flash,PA,USA,"Bright flash, followed by fireball.",40.0484311,-76.6882837
2.0,13.0,22.0,Port Hueneme,Triangle,CA,USA,"Black trianular object with six very large faint light blue lights along 
the leading edges of each side",34.1477829,-119.1951073
2.0,13.0,22.0,Erie,Triangle,CO,USA,5-6 objects flying in v formation,42.7164263,-78.7620326
2.0,13.0,21.0,West Mobile,Fireball,AL,USA,"((HOAX??)) 5 ""sequinized"" fireballs in the sky.",30.7018408,-88.2336674
2.0,13.0,21.0,Carpenteria,Sphere,CA,USA,"Bright red light hovered a minute, then zoomed off fast.",33.7274726,-117.7681721
2.0,13.0,21.0,Greensboro,Triangle,NC,USA,"Black trangular object, silent, slow, and a set of very faint lights around 
it's perimeter.",36.0726355,-79.7919753
2.0,13.0,20.0,Thibodaux,Light,LA,USA,"10 red lighted craft moving at low altitude across the sky above Thibodaux, 
LA",29.7957633,-90.8228709
2.0,13.0,18.0,Staten Island,Cigar,NY,USA,"Bright orange light, long and skinny, hovering over tree line at dusk that 
flew in a straight line and very fast.",40.5834557,-74.1496047
2.0,13.0,18.0,Farmingdale,Light,NY,USA,Unexplained very bright light in the night sky.,40.7317855,-73.44815765
2.0,13.0,18.0,Morrisville,Triangle,PA,USA,"Red Lights triangle shape flying over Morrisville, PA",40.2114978,-74.7879398
2.0,13.0,14.0,Phoenix,Circle,AZ,USA,High altitude white disc observed.,33.4485866,-112.0773455
2.0,13.0,13.0,Spring Creek,Sphere,NV,USA,"Viewed a white orb moving north to south over Spring Creek, NV.",40.7374853,-115.5972206
2.0,13.0,11.0,Monticello,Triangle,MN,USA,"I went out to take garbage out and I was looking at stars. Then I saw again 
This trianglar thing moving slowly towards me. It hovers re",45.3055202,-93.7941377
2.0,13.0,5.0,Wichita,Changing,KS,USA,One light became four,37.6922361,-97.3375447
2.0,13.0,1.0,Grayling,Oval,MI,USA,"Noticed a blue oval like orb streak past the highway as I was going up on 
75 northbound, road was empty. Made me do a double take and t",44.661517,-84.7146369
2.0,13.0,1.0,Newburg,Circle,IN,USA,"((HOAX??)) I witnessed a triangle with 3 lights on each side I've seen a 
bright ball with dark inside the ball I heard sirens noises.",43.4316671,-88.0464811
1.0,31.0,23.0,Stanton,Triangle,TX,USA,"Flying Triangle object Martin County, TX.",32.1292891,-101.7884641
1.0,31.0,23.0,Emigrant Pass,Other,OR,USA,"Seen a object with a solid orange bar that lit up bright on the base and 
the top, it moved slow like a helicopter and was 40 feet off t",43.4647581,-122.1420069
1.0,31.0,22.0,Allentown,Fireball,PA,USA,"Yellow beam of light falling from the sky, with a burning fireball tip.",40.6022059,-75.4712793
1.0,31.0,20.0,Sandpoint,Fireball,ID,USA,"Object came in from west to east below approx 500' elevation cloud cover , 
I thought it was a meteorite.",48.2765903,-116.5532475
1.0,31.0,20.0,West Suffield,Circle,CT,USA,I saw 3 orange lights in a formation coming to a stop moving west to east.,41.7720243,-87.9792251
1.0,31.0,20.0,West Suffield,Circle,CT,USA,"When letting my dog out approx 8:45pm I was checking out the stars when I 
turned around and saw 5 large bright orange lights flying in",41.7720243,-87.9792251
1.0,31.0,20.0,Ten mile,Light,TN,USA,"I look at the sky every night and again a light moving close to Orion's 
belt and it disappeared.",35.9134138,-84.0796341
1.0,31.0,20.0,Ten mile,Circle,TN,USA,"Gazing at stars. This one was red and left a tail behind it. No noise 
again. ((NUFORC Note: Possible meteor?? PD))",35.9134138,-84.0796341
1.0,31.0,20.0,Philadelphia,Changing,PA,USA,"Eight fire ball shapes flying west , north, and straight up, but calm 
manner. They were focused.",39.9523993,-75.1635898
1.0,31.0,15.0,Baltimore,Triangle,MD,USA,"https://www.youtube.com/watch?v=Gq-yIuNsRtk ((NUFORC Note: Good video of a 
large cluster of orange lights. PD))",39.2908816,-76.6107589
1.0,31.0,13.0,Hampton Bays,Disk,NY,USA,"It appears the he caught a UFO shooting out of the water possible doing a 
barrel roll. ((NUFORC Note: Bird in flight. PD))",40.8689892,-72.5175892
1.0,31.0,5.0,Carmel,Triangle,ME,USA,"Craft with lights in triangular form hovers, shines beam, then descends.",44.7975688,-69.0511536
1.0,30.0,22.0,Parkersburg,Formation,WV,USA,"6 objects flying from WV across the Ohio river moving into different 
formations with no noise and fast.",39.2699565,-81.5506915
1.0,30.0,21.0,Hopkins,Formation,MN,USA,"Mulitple points of orange-colored lights moving in formation over the 
ground and then accelerating into space.",44.9271194,-93.4074944
1.0,30.0,20.0,Middleburg,Sphere,FL,USA,Seven orange lights fly over SW Jacksonville,30.0557025,-81.90363734
1.0,30.0,19.0,Rover,Changing,TN,USA,"V-shaped then spreading out into a long line with red lights in what looked 
like along the edges.",35.6731237,-86.5966614
1.0,30.0,19.0,Pennsburg,Light,PA,USA,"It looked like a shooting star but was larger and came straight down from 
the sky onto i assume the land. I was on my back porch and co",40.3909328,-75.4921248
1.0,30.0,18.0,La Plata,Fireball,MD,USA,"Bright green streak of light moving from east to west in La Plata, Maryland.",38.5292877,-76.9752513
1.0,30.0,18.0,Dickinson,Changing,TX,USA,Very bright colors.,29.4607876,-95.0513172
1.0,30.0,18.0,Clark,Light,NJ,USA,"Light moving downward in western sky. Looked like meteorite that broke in 
two before disappearing.",40.6233995,-74.3148278
1.0,30.0,18.0,Williamsburg,Flash,VA,USA,"Object falling in the sky disintegrated in bright white and light green 
flames.",37.2707028,-76.7074501
1.0,30.0,18.0,Hillsville,Fireball,VA,USA,"Bright white fireball, turned green as it fell and finally ""burned out.""",36.7626282,-80.7347946
1.0,30.0,18.0,Coopersburg,Fireball,PA,USA,"Fireball Falls From Sky Bucks County, PA.",40.5114885,-75.3904579
1.0,30.0,14.0,Rockville,Other,MD,USA,"Two small white/metallic objects about 30 to 40 degrees below and 
equidistant to the sun",39.0840054,-77.1527572
1.0,29.0,23.0,Pontiac,Triangle,MI,USA,"Object was triangular in shape, it had 9 lights on it made no noise, was 
flying above tree tops, at a low rate of speed.",42.6389216,-83.2910467
1.0,29.0,23.0,Cerritos,Fireball,CA,USA,"Odd Red- Orange orb - then becomes a fireball seen on 405 freeway in Orange 
county 1/29/2016.",33.8644291,-118.0539322
1.0,29.0,23.0,Lafayette,Chevron,LA,USA,"Large grey, chevron-like, rows of lights underneath. Jan. 29, 2016, 
Lafayette, LA",30.2240897,-92.0198426
1.0,29.0,22.0,Baltimore,Triangle,MD,USA,"In West Hampden. Swirling pulsing noise prompted me to look outside where I 
saw a large floating illuminated object by the tower/antenn",39.2908816,-76.6107589
1.0,29.0,21.0,Burbank,Circle,CA,USA,Red orbs crossing horizon.,34.1816482,-118.3258553
